TDEP        DTCO       DTSM       PR         TICO       TISS       TVDBML             VP         VPVS       VS
2099.9125977 -9999      -9999      -9999      -9999      -9999      -96.09309290981007 -9999      -9999      -9999     
2373.17    177.5462   826.3898   0.4758038  1711.47    7637.122   177.1606866585767 1716.736   4.654505   368.8332  
2373.322   177.5256   819.1935   0.4753618  1710.581   7617.601   177.3130255829261 1716.935   4.614509   372.0733  
2373.475   176.4957   826.5092   0.4761102  1709.774   7598.257   177.4656086349839 1726.954   4.682885   368.7799  
2373.627   176.5492   832.1823   0.4764351  1709.153   7577.485   177.61794754897 1726.431   4.713599   366.2659  
2373.78    174.6603   828.0825   0.4767204  1707.994   7559.53    177.7702864577692 1745.102   4.741103   368.0793  
2373.932   176.5892   832.1587   0.4764225  1706.551   7542.668   177.922625361375 1726.04    4.712398   366.2763  
2374.084   176.5879   824.84     0.4759825  1705.777   7528.289   178.0749642597825 1726.052   4.670987   369.5262  
2374.237   177.0166   828.953    0.4761105  1705.07    7517.018   178.2275472858263 1721.872   4.68291    367.6927  
2374.389   176.4886   834.9329   0.4766142  1705.148   7505.188   178.3798861738087 1727.024   4.730804   365.0593  
2374.542   176.4801   828.9209   0.47626    1705.83    7493.17    178.5324691893989 1727.107   4.696966   367.707   
2374.694   176.3298   834.945    0.4766589  1706.554   7483.899   178.6848080669326 1728.579   4.735134   365.054   
2374.846   176.7655   830.2674   0.4762604  1706.219   7476.985   178.837146939237 1724.319   4.697      367.1107  
2374.999   176.8203   832.7476   0.4763929  1704.861   7472.172   178.9894858063058 1723.784   4.709571   366.0173  
2375.151   176.278    831.3776   0.4764632  1704.225   7466.634   179.1420688009239 1729.087   4.716287   366.6204  
2375.304   176.2466   829.9344   0.4763862  1703.72    7457.23    179.2944076574949 1729.395   4.708939   367.2579  
2375.456   176.241    821.8868   0.4759008  1703.913   7447.715   179.4467465088121 1729.45    4.663426   370.854   
2375.608   177.406    820.4363   0.4754748  1703.983   7440.581   179.5990853548691 1718.093   4.624626   371.5096  
2375.761   176.8528   819.5279   0.4755782  1704.259   7436.807   179.75142419566 1723.468   4.633955   371.9214  
2375.913   176.7091   813.9187   0.4752659  1704.411   7433.907   179.9040071639281 1724.869   4.60598    374.4846  
2376.066   176.9292   813.9478   0.4752031  1704.047   7427.441   180.0563459941603 1722.723   4.600416   374.4712  
2376.218   176.3824   812.7228   0.4752857  1703.769   7420.578   180.2086848191082 1728.063   4.607731   375.0356  
2376.37    176.2113   809.597    0.4751357  1703.311   7411.142   180.3610236387655 1729.741   4.594467   376.4836  
2376.523   176.1773   811.8718   0.4752917  1703.464   7401.31    180.513606585842 1730.076   4.608266   375.4287  
2376.675   176.2321   821.678    0.4758905  1703.919   7393.917   180.6659453948919 1729.537   4.662477   370.9482  
2376.828   176.91     821.1871   0.4756651  1704.757   7391.159   180.818284198633 1722.91    4.641834   371.17    
2376.98    176.2771   818.603    0.4756871  1705.624   7394.214   180.9706229970594 1729.095   4.643841   372.3416  
2377.133   176.2116   819.3037   0.4757496  1705.226   7403.756   181.1232059228459 1729.739   4.649544   372.0232  
2377.285   176.1244   816.1896   0.4755805  1704.847   7418.708   181.2755447106158 1730.595   4.634165   373.4426  
2377.437   176.392    814.6095   0.4754029  1705.903   7436.326   181.4278834930524 1727.969   4.618177   374.167   
2377.59    176.6999   811.0879   0.4750871  1707.706   7456.854   181.5802222701501 1724.958   4.590199   375.7916  
2377.742   176.6939   821.9059   0.4757719  1709.43    7475.11    181.7325610419023 1725.017   4.651579   370.8454  
2377.895   177.4418   829.6035   0.4760295  1710.567   7492.034   181.8851439409413 1717.746   4.675356   367.4044  
2378.047   178.4357   841.2914   0.4764479  1711.927   7515.821   182.0374827019765 1708.179   4.714817   362.3001  
2378.199   176.2749   848.7164   0.4774588  1713.189   7542.267   182.1898214576475 1729.118   4.814733   359.1306  
2378.352   174.5206   852.8151   0.4781459  1713.972   7567.95    182.3421602079492 1746.499   4.886616   357.4045  
2378.504   176.3328   856.1628   0.4778513  1715.392   7593.982   182.4947430854788 1728.549   4.85538    356.007   
2378.656   179.8507   856.9516   0.476962   1717.319   7622.238   182.6470818250139 1694.739   4.764795   355.6794  
2378.809   179.5061   844.1555   0.4763201  1719.341   7652.967   182.7994205591612 1697.992   4.702656   361.0709  
2378.961   179.5109   850.8173   0.4767054  1720.803   7683.464   182.9517592879147 1697.947   4.73964    358.2438  
2379.114   179.1042   865.3903   0.4776247  1722.024   7712.416   183.1043421438369 1701.803   4.831771   352.211   
2379.266   179.3732   862.4217   0.4773926  1723.289   7743.844   183.2566808617752 1699.251   4.807974   353.4234  
2379.418   179.808    876.7518   0.4780469  1725.062   7773.494   183.4090195743006 1695.142   4.876045   347.6469  
2379.571   179.592    873.8379   0.4779492  1726.112   7796.848   183.5613582814082 1697.181   4.865685   348.8061  
2379.723   179.7993   877.5018   0.4780883  1726.031   7811.627   183.7136969830906 1695.223   4.880451   347.3497  
2379.876   179.8424   882.7536   0.4783486  1726.362   7815.643   183.8662798118689 1694.817   4.908484   345.2832  
2380.028   179.8487   874.2462   0.4779049  1726.703   7808.401   184.0186185026756 1694.758   4.861009   348.6432  
2380.18    179.8132   875.3947   0.4779744  1728.014   7793.404   184.170957188039 1695.092   4.868356   348.1858  
2380.333   180.3088   876.149    0.4778873  1727.553   7777.822   184.3232958679541 1690.433   4.859158   347.886   
2380.485   179.866    877.3336   0.4780625  1726.664   7768.157   184.4758786749047 1694.595   4.877708   347.4163  
2380.638   179.6523   865.8102   0.4775041  1726.102   7763.878   184.6282173438945 1696.61    4.819366   352.0402  
2380.79    176.2691   862.8197   0.478223   1726.128   7756.22    184.7805560074174 1729.174   4.894899   353.2604  
2380.942   177.9921   843.3282   0.4766886  1725.726   7748.768   184.9328946654665 1712.436   4.738009   361.4251  
2381.095   176.1231   827.205    0.4762576  1725.01    7737.725   185.0854774504924 1730.608   4.696743   368.4698  
2381.247   177.8896   822.9576   0.4754926  1723.538   7723.849   185.237816097568 1713.422   4.626225   370.3714  
2381.4     177.1657   825.9623   0.4758863  1723.631   7712.64    185.3901547391517 1720.423   4.662089   369.0241  
2381.552   177.6008   837.9403   0.4764823  1723.397   7701.136   185.5424933752381 1716.208   4.71811    363.7491  
2381.704   177.6133   837.613    0.4764596  1723.529   7691.626   185.6948320058203 1716.088   4.715937   363.8912  
2381.857   177.9694   846.9248   0.4769014  1722.408   7686.784   185.8474147633046 1712.654   4.758821   359.8903  
2382.009   178.7266   850.7703   0.4769152  1721.636   7681.945   185.9997533828524 1705.398   4.760176   358.2635  
2382.162   178.9134   846.1696   0.4766006  1721.884   7674.307   186.1523361292718 1703.618   4.729493   360.2115  
2382.314   178.5718   851.0319   0.4769718  1723.419   7669.638   186.3046747377605 1706.876   4.765769   358.1534  
2382.467   179.086    856.5665   0.4771449  1726.187   7671.921   186.4570133407146 1701.976   4.78299    355.8393  
2382.619   179.4508   856.6786   0.4770537  1728.96    7682.84    186.6093519381281 1698.516   4.773892   355.7927  
2382.771   179.699    862.4097   0.477306   1732.042   7702.657   186.7619346623538 1696.17    4.79919    353.4283  
2382.924   179.7701   869.0634   0.4776492  1733.625   7725.465   186.9142732486596 1695.499   4.834305   350.7224  
2383.076   176.9795   864.3651   0.4781213  1734.548   7744.505   187.0666118294067 1722.233   4.883984   352.6288  
2383.229   180.7926   861.1794   0.4769474  1734.073   7745.461   187.2189504045887 1685.91    4.763355   353.9332  
2383.381   181.8408   861.8948   0.4767074  1734.097   7733.067   187.3712889742002 1676.192   4.739832   353.6395  
2383.533   182.4559   873.8958   0.4772111  1733.671   7726.71    187.5238716705484 1670.54    4.789627   348.783   
2383.686   182.431    873.9269   0.4772193  1731.918   7729.817   187.6762102289908 1670.769   4.790452   348.7706  
2383.838   182.1676   873.1304   0.4772447  1729.478   7735.223   187.8285487818441 1673.185   4.793006   349.0888  
2383.99    181.3335   869.2182   0.4772494  1726.99    7738.645   187.9808873291018 1680.881   4.793478   350.6599  
2384.143   181.0296   855.6599   0.4765709  1723.555   7734.648   188.1334700030363 1683.702   4.726629   356.2163  
2384.295   178.6084   815.2401   0.4747904  1719.705   7718.777   188.2858085390767 1706.526   4.564398   373.8776  
2384.448   176.5292   810.9575   0.4751292  1715.198   7686.751   188.438147069503 1726.626   4.5939     375.852   
2384.6     176.0544   846.5696   0.4773984  1710.991   7641.846   188.5904855943097 1731.283   4.808568   360.0413  
2384.753   175.7335   860.4919   0.4782386  1707.52    7588.226   188.743068245733 1734.444   4.896572   354.216   
2384.905   174.9497   860.1372   0.478422   1704.424   7532.978   188.8954067592728 1742.215   4.916482   354.3621  
2385.057   174.1187   851.1677   0.4781629  1700.533   7479.29    189.0477452671753 1750.53    4.888435   358.0963  
2385.21    173.7516   842.7853   0.4778049  1696.001   7425.717   189.2000837694332 1754.228   4.850518   361.6579  
2385.362   172.4563   806.9398   0.4760696  1691.022   7371.065   189.352422266041 1767.404   4.679096   377.7233  
2385.515   171.8411   786.6404   0.4749443  1685.966   7314.171   189.5050048891898 1773.732   4.57772    387.4706  
2385.667   171.5995   766.6417   0.4736282  1680.601   7258.55    189.6573433744698 1776.228   4.467621   397.5782  
2385.819   171.4251   753.0492   0.4726737  1676.39    7205.202   189.8096818540817 1778.036   4.392876   404.7544  
2385.972   171.4225   750.9809   0.4725155  1671.786   7162.461   189.9620203280193 1778.063   4.380878   405.8692  
2386.124   171.629    753.8622   0.4726673  1668.782   7126.501   190.1146029284361 1775.924   4.392395   404.3179  
2386.277   172.0926   764.3463   0.4733002  1666.448   7081.045   190.2669413909973 1771.14    4.441483   398.7721  
2386.429   172.2957   762.971    0.473132   1664.716   7021.146   190.4192798478653 1769.051   4.428264   399.4909  
2386.581   172.6494   757.7316   0.4726207  1662.695   6958.669   190.5716182990342 1765.428   4.388847   402.2532  
2386.734   171.8456   762.069    0.473213   1660.777   6903.112   190.724200876622 1773.685   4.434615   399.9638  
2386.886   171.2836   751.5581   0.4726069  1659.229   6851.454   190.8765393163658 1779.505   4.3878     405.5575  
2387.039   170.9002   746.1467   0.4723172  1657.705   6808.548   191.0288777503926 1783.497   4.365978   408.4987  
2387.191   171.4712   736.439    0.4713393  1656.404   6778.635   191.1812161786959 1777.558   4.294826   413.8836  
2387.343   171.6467   736.3273   0.4712681  1655.542   6760.865   191.3335546012695 1775.74    4.289783   413.9464  
2387.496   171.1579   730.1993   0.4709315  1655.858   6752.398   191.4861371501858 1780.812   4.266232   417.4203  
2387.648   171.3132   742.1997   0.4718624  1656.137   6749.78    191.6384755612734 1779.197   4.332414   410.6711  
2387.801   171.6518   746.3599   0.4720764  1656.645   6750.844   191.7908139669541 1775.688   4.348103   408.3821  
2387.953   170.8249   741.9617   0.4720126  1656.695   6748.862   191.943152373195 1784.283   4.343404   410.8029  
2388.105   170.3406   735.5632   0.4716662  1656.459   6743.296   192.0957349143408 1789.356   4.318192   414.3763  
2388.258   170.2584   740.0477   0.4720562  1655.833   6740.471   192.2480733263008 1790.22    4.346614   411.8653  
2388.41    170.4742   743.4889   0.4722545  1655.496   6736.521   192.4004117411346 1787.953   4.361298   409.959   
2388.563   170.9252   742.6897   0.4720358  1654.952   6730.679   192.5527501588399 1783.236   4.345114   410.4002  
2388.715   171.1782   747.9285   0.4723616  1656.206   6728.074   192.7053327114996 1780.601   4.369298   407.5256  
2388.867   171.5201   758.1097   0.4730254  1656.446   6728.328   192.8576711349474 1777.051   4.419947   402.0526  
2389.02    171.972    750.7394   0.4723105  1656.738   6730.592   193.0100095612612 1772.381   4.365474   405.9997  
2389.172   171.9638   755.8459   0.4727065  1656.959   6736.501   193.1623479904387 1772.466   4.395379   403.2568  
2389.324   171.9612   755.9041   0.4727118  1658.185   6748.195   193.3146864224777 1772.493   4.395784   403.2257  
2389.477   171.6907   748.205    0.4722083  1659.578   6761.864   193.4672689894846 1775.286   4.357866   407.375   
2389.629   171.5949   743.3381   0.4718558  1660.383   6777.302   193.6196074272461 1776.276   4.331936   410.0422  
2389.782   171.5112   740.6288   0.4716671  1662.265   6797.444   193.7721899999805 1777.143   4.318254   411.5422  
2389.934   171.8083   742.4898   0.4717137  1663.988   6820.824   193.9245284434568 1774.071   4.321619   410.5107  
2390.087   171.9128   739.4796   0.471433   1665.898   6840.948   194.0768668897854 1772.992   4.301481   412.1818  
2390.239   172.194    752.9963   0.4724103  1667.202   6857.682   194.2292053389637 1770.097   4.372953   404.7828  
2390.392   172.6972   765.9422   0.4732202  1668.677   6867.912   194.3817879231251 1764.939   4.435174   397.9413  
2390.544   173.7562   775.0612   0.473541   1668.643   6867.477   194.5341263780022 1754.182   4.460624   393.2593  
2390.696   173.4284   775.2598   0.4736602  1668.252   6864.733   194.6864648357236 1757.498   4.470202   393.1585  
2390.849   173.7121   782.76     0.4740996  1667.425   6861.191   194.8388032962873 1754.628   4.506078   389.3914  
